season,week,game_id,team,off_epa,def_epa,pass_epa,rush_epa,success_rate,pace,offensive_plays,defensive_plays
2015,2,2015_02_DET_MIN,DET,-0.14832059165627448,-0.10720485641757917,-0.03469193033576498,-0.5092586923214223,0.4084507042253521,71,71,60
2015,2,2015_02_DET_MIN,MIN,0.10720485641757917,0.14832059165627448,0.3444905767732287,-0.002756818869185248,0.4166666666666667,60,60,71
2015,2,2015_02_HOU_CAR,CAR,-0.06421054470072288,0.15787542989183145,-0.18855619363284484,0.0873357149353008,0.36619718309859156,71,71,82
2015,2,2015_02_HOU_CAR,HOU,-0.15787542989183145,0.06421054470072288,-0.21006014422862107,-0.024010293114849406,0.3048780487804878,82,82,71
2015,2,2015_02_MIA_JAX,JAX,0.06789954368218395,-0.12102848691642305,0.22326588572443704,-0.09232199654888953,0.4153846153846154,65,65,61
2015,2,2015_02_MIA_JAX,MIA,0.12102848691642305,-0.06789954368218395,0.2966863909742198,-0.3730093682461302,0.39344262295081966,61,61,65
2015,2,2015_02_NE_BUF,BUF,0.004935261572770244,-0.10945124056347838,-0.18224305130252974,0.2656479116490809,0.4626865671641791,67,67,73
2015,2,2015_02_NE_BUF,NE,0.10945124056347838,-0.004935261572770244,0.07852660407019371,0.26665147607100886,0.4657534246575342,73,73,67
2015,2,2015_02_NYJ_IND,IND,-0.21060941611500741,0.010510819686335802,-0.11530230153937462,-0.3575412177524413,0.4262295081967213,61,61,62
2015,2,2015_02_NYJ_IND,NYJ,-0.010510819686335802,0.21060941611500741,0.15625875197783468,-0.22669359776951975,0.43548387096774194,62,62,61
2015,2,2015_02_SD_CIN,CIN,0.020931861239762005,-0.06366197155585207,0.3848571706299175,-0.25736396358800395,0.4666666666666667,60,60,57
2015,2,2015_02_SD_CIN,LAC,0.06366197155585207,-0.020931861239762005,0.07182998472586197,0.05320691469823942,0.5087719298245614,57,57,60
2015,2,2015_02_SEA_GB,GB,0.0680813853819012,0.04273351802393921,0.1770074324664934,-0.0719663894411459,0.453125,64,64,56
2015,2,2015_02_SEA_GB,SEA,-0.04273351802393921,-0.0680813853819012,-0.04886642826906845,-0.035128709319978954,0.5,56,56,64
2015,2,2015_02_SF_PIT,PIT,0.5538487875839975,-0.06948755552443456,0.8818223557097854,0.1009329077912428,0.54,50,50,83
2015,2,2015_02_SF_PIT,SF,0.06948755552443456,-0.5538487875839975,0.23338830904689803,-0.2054427407067945,0.4819277108433735,83,83,50
2015,2,2015_02_STL_WAS,LA,-0.27916234393666584,-0.04678904657832195,-0.3325854744212099,-0.1435497819374387,0.2608695652173913,46,46,66
2015,2,2015_02_STL_WAS,WAS,0.04678904657832195,0.27916234393666584,0.1670412838501911,-0.04746270695908901,0.36363636363636365,66,66,46
2015,2,2015_02_TB_NO,NO,-0.13230525143700902,0.09280184959738702,-0.2624597103460028,0.08295019983555764,0.4057971014492754,69,69,59
2015,2,2015_02_TB_NO,TB,-0.09280184959738702,0.13230525143700902,-0.0025760583760502755,-0.15467096357773222,0.4406779661016949,59,59,69
2015,2,2015_02_TEN_CLE,CLE,0.022497520895938025,0.02118777484645614,0.22272668088279554,-0.0948781935791164,0.43478260869565216,46,46,74
2015,2,2015_02_TEN_CLE,TEN,-0.02118777484645614,-0.022497520895938025,-0.053897640950295186,0.02678669543917446,0.40540540540540543,74,74,46
2015,3,2015_03_ATL_DAL,ATL,0.31464869773125914,-0.1054671693198877,0.3664741498149942,0.25112072420926135,0.6086956521739131,69,69,49
2015,3,2015_03_ATL_DAL,DAL,0.1054671693198877,-0.31464869773125914,0.05700600327171352,0.17008205738411994,0.5714285714285714,49,49,69
2015,3,2015_03_BUF_MIA,BUF,0.2848929880865101,0.15544217219268638,0.7854889046666421,-0.15502463557481808,0.43548387096774194,62,62,71
2015,3,2015_03_BUF_MIA,MIA,-0.15544217219268638,-0.2848929880865101,-0.2850722379010269,0.19933484974592974,0.49295774647887325,71,71,62
2015,3,2015_03_CHI_SEA,CHI,-0.27565009513383976,-0.07963496751180621,-0.4718541988894637,-0.13758054063914138,0.2826086956521739,46,46,61
2015,3,2015_03_CHI_SEA,SEA,0.07963496751180621,0.27565009513383976,0.1652620163212298,-0.028191686544504987,0.4426229508196721,61,61,46
2015,3,2015_03_CIN_BAL,BAL,0.014108651948323718,-0.030308169910558572,0.13134804375138354,-0.3050430257377836,0.417910447761194,67,67,63
2015,3,2015_03_CIN_BAL,CIN,0.030308169910558572,-0.014108651948323718,0.26182623310117326,-0.2411268007267138,0.42857142857142855,63,63,67
2015,3,2015_03_DEN_DET,DEN,0.04084990877986382,0.2161697511180708,0.1313299532535724,-0.17529686412955117,0.4426229508196721,61,61,68
2015,3,2015_03_DEN_DET,DET,-0.2161697511180708,-0.04084990877986382,-0.18303379921625101,-0.3016256270753955,0.45588235294117646,68,68,61
2015,3,2015_03_IND_TEN,IND,0.08438525730436493,0.029570157302314683,-0.103835665197535,0.39494977943249976,0.5094339622641509,53,53,75
2015,3,2015_03_IND_TEN,TEN,-0.029570157302314683,-0.08438525730436493,0.0070074708770435125,-0.09096831888909451,0.44,75,75,53
2015,3,2015_03_JAX_NE,JAX,-0.006400472037649894,-0.4082121987815374,0.21444120101140557,-0.39287339987349695,0.4,55,55,74
2015,3,2015_03_JAX_NE,NE,0.4082121987815374,0.006400472037649894,0.5129391247075962,0.2546127074233179,0.6081081081081081,74,74,55
2015,3,2015_03_KC_GB,GB,0.1950732138904807,-0.016574548955735707,0.4433145578384443,-0.08419829805097834,0.45588235294117646,68,68,67
2015,3,2015_03_KC_GB,KC,0.016574548955735707,-0.1950732138904807,-0.0006863056136751361,0.06356243083913189,0.3582089552238806,67,67,68
2015,3,2015_03_NO_CAR,CAR,0.2870547914942545,-0.11834067483388769,0.42654750277274556,0.1382625661305307,0.45161290322580644,62,62,65
2015,3,2015_03_NO_CAR,NO,0.11834067483388769,-0.2870547914942545,0.18566053097421337,0.01062890500936657,0.46153846153846156,65,65,62
2015,3,2015_03_OAK_CLE,CLE,0.06628493711999985,-0.26856233135556845,0.17281105403413904,-0.34460151383453713,0.38235294117647056,68,68,61
2015,3,2015_03_OAK_CLE,LV,0.26856233135556845,-0.06628493711999985,0.4099293483518748,0.11257114018723048,0.4426229508196721,61,61,68
2015,3,2015_03_PHI_NYJ,NYJ,-0.2664920538673128,0.192502866676599,-0.3143624015947567,-0.08997014662236325,0.36,75,75,64
2015,3,2015_03_PHI_NYJ,PHI,-0.192502866676599,0.2664920538673128,-0.12416873670587295,-0.24912257436662913,0.375,64,64,75
2015,3,2015_03_PIT_STL,LA,-0.27739121872870665,0.06595908343268052,-0.3150102314998692,-0.21260291895614905,0.3469387755102041,49,49,56
2015,3,2015_03_PIT_STL,PIT,-0.06595908343268052,0.27739121872870665,0.06464182432986483,-0.30104071740526217,0.4642857142857143,56,56,49
2015,3,2015_03_SD_MIN,LAC,-0.12627059697115328,0.017030521814962354,-0.1124657473635373,-0.14796393206883554,0.4166666666666667,72,72,54
2015,3,2015_03_SD_MIN,MIN,-0.017030521814962354,0.12627059697115328,-0.18626052425796133,0.11835348013943682,0.3888888888888889,54,54,72
2015,3,2015_03_SF_ARI,ARI,0.2419586842747363,0.5457491623749956,0.3432285635426524,0.14664585672846228,0.48484848484848486,66,66,50
2015,3,2015_03_SF_ARI,SF,-0.5457491623749956,-0.2419586842747363,-1.1390594903191196,-0.11611064903614722,0.4,50,50,66
2015,3,2015_03_TB_HOU,HOU,-0.028380084049795973,0.1318547549307794,0.036305458894786126,-0.08587834444498006,0.4588235294117647,85,85,56
2015,3,2015_03_TB_HOU,TB,-0.1318547549307794,0.028380084049795973,-0.060195601776412776,-0.2608412306086393,0.35714285714285715,56,56,85
2015,3,2015_03_WAS_NYG,NYG,0.17320055296499653,0.04999824242787555,0.5294932743567398,-0.1945854820200287,0.4126984126984127,63,63,71
2015,3,2015_03_WAS_NYG,WAS,-0.04999824242787555,-0.17320055296499653,0.08176970511695622,-0.3860065086671966,0.4647887323943662,71,71,63
2015,4,2015_04_BAL_PIT,BAL,-0.19672968825509476,0.23365310257214414,-0.3439993826179957,-0.05323613990149907,0.44155844155844154,77,77,62
2015,4,2015_04_BAL_PIT,PIT,-0.23365310257214414,0.19672968825509476,-0.5282095177976234,0.04249353670174262,0.3709677419354839,62,62,77
2015,4,2015_04_CAR_TB,CAR,0.04668274288303637,0.1868402080227785,-0.038430263585257994,0.11477314805767189,0.3888888888888889,54,54,75
2015,4,2015_04_CAR_TB,TB,-0.1868402080227785,-0.04668274288303637,-0.33298881321123747,0.032382699759909886,0.48,75,75,54
2015,4,2015_04_CLE_SD,CLE,0.1189794280213599,-0.16606690390145415,0.21045120265259576,-0.08138731640896626,0.4925373134328358,67,67,61
2015,4,2015_04_CLE_SD,LAC,0.16606690390145415,-0.1189794280213599,0.3256004917405543,-0.13780659674445078,0.3770491803278688,61,61,67
2015,4,2015_04_DAL_NO,DAL,0.1335153952766938,-0.11010035680938436,0.3735238609582692,-0.12427147527018355,0.35714285714285715,56,56,69
2015,4,2015_04_DAL_NO,NO,0.11010035680938436,-0.1335153952766938,0.20077448034528952,-0.04948610061380874,0.4057971014492754,69,69,56
2015,4,2015_04_DET_SEA,DET,-0.17446064259879046,0.12679382298126285,-0.16337621729887702,-0.19601369179306655,0.37735849056603776,53,53,60
2015,4,2015_04_DET_SEA,SEA,-0.12679382298126285,0.17446064259879046,-0.08076611132390266,-0.17939692201824592,0.45,60,60,53
2015,4,2015_04_GB_SF,GB,0.1336558055347813,0.2578980991650068,0.13923768127459937,0.1277356342955803,0.5,68,68,50
2015,4,2015_04_GB_SF,SF,-0.2578980991650068,-0.1336558055347813,-0.2610346364725881,-0.2527805909263215,0.3,50,50,68
2015,4,2015_04_HOU_ATL,ATL,0.16953235085361668,0.20908457951792814,0.33266885657714484,0.03436210325412186,0.40625,64,64,75
2015,4,2015_04_HOU_ATL,HOU,-0.20908457951792814,-0.16953235085361668,-0.11410724083465862,-0.5331249114961418,0.36,75,75,64
2015,4,2015_04_JAX_IND,IND,-0.14253882429989545,0.002580055544942137,0.0683927838950625,-0.6219288429247999,0.4027777777777778,72,72,78
2015,4,2015_04_JAX_IND,JAX,-0.002580055544942137,0.14253882429989545,0.02135574932715174,-0.04532256424510978,0.44871794871794873,78,78,72
2015,4,2015_04_KC_CIN,CIN,0.4848539376875571,-0.0924896472567779,0.8036800963916743,0.2014529077283417,0.5294117647058824,51,51,73
2015,4,2015_04_KC_CIN,KC,0.0924896472567779,-0.4848539376875571,0.0854130184890492,0.10787362283879676,0.5205479452054794,73,73,51
2015,4,2015_04_MIN_DEN,DEN,-0.0021319224388539246,-0.022164377777651824,-0.06790509211033385,0.08456907394627872,0.39215686274509803,51,51,69
2015,4,2015_04_MIN_DEN,MIN,0.022164377777651824,0.0021319224388539246,-0.02251722039512699,0.12429374502971768,0.36231884057971014,69,69,51
2015,4,2015_04_NYG_BUF,BUF,-0.25038607684276226,0.028948106777187323,-0.19459545728148167,-0.3526688793717767,0.3088235294117647,68,68,63
2015,4,2015_04_NYG_BUF,NYG,-0.028948106777187323,0.25038607684276226,-0.052431536372450495,0.002363132683163575,0.3968253968253968,63,63,68
2015,4,2015_04_NYJ_MIA,MIA,-0.3414731507012942,-0.17969313620489202,-0.43761365627869964,0.06930900949307463,0.25862068965517243,58,58,68
2015,4,2015_04_NYJ_MIA,NYJ,0.17969313620489202,0.3414731507012942,0.24438274469689505,0.1315906068134026,0.5,68,68,58
2015,4,2015_04_OAK_CHI,CHI,-0.05823521381804504,0.17880923717234343,0.26810057592545333,-0.5758712941008355,0.4266666666666667,75,75,57
2015,4,2015_04_OAK_CHI,LV,-0.17880923717234343,0.05823521381804504,-0.02204054472754954,-0.4282139751526973,0.43859649122807015,57,57,75
2015,4,2015_04_PHI_WAS,PHI,0.08046759444818771,-0.044888261790746724,0.2696256978471215,-0.2663222617831909,0.35294117647058826,51,51,79
2015,4,2015_04_PHI_WAS,WAS,0.044888261790746724,-0.08046759444818771,0.15357056945746636,-0.11473887759474771,0.4050632911392405,79,79,51
2015,4,2015_04_STL_ARI,ARI,-0.006575541706595761,-0.14392768371689432,-0.012678279955033957,0.008376167002077817,0.4927536231884058,69,69,50
2015,4,2015_04_STL_ARI,LA,0.14392768371689432,0.006575541706595761,0.1725443141386345,0.11531105329515412,0.44,50,50,69
2015,5,2015_05_ARI_DET,ARI,0.36316497877478693,0.23864205061006388,0.33141190781025215,0.39340599874101045,0.4878048780487805,41,41,89
2015,5,2015_05_ARI_DET,DET,-0.23864205061006388,-0.36316497877478693,-0.19700354181444377,-0.4028828353038989,0.42696629213483145,89,89,41
2015,5,2015_05_BUF_TEN,BUF,0.024939346419488813,0.07745355959517887,-0.1383030829496089,0.1685926842642948,0.3404255319148936,47,47,62
2015,5,2015_05_BUF_TEN,TEN,-0.07745355959517887,-0.024939346419488813,-0.05623984676285849,-0.10321306803442505,0.3548387096774194,62,62,47
2015,5,2015_05_CHI_KC,CHI,-0.05650564518014305,0.0466499119272712,-0.03976610754696856,-0.08931513894116506,0.40540540540540543,74,74,58
2015,5,2015_05_CHI_KC,KC,-0.0466499119272712,0.05650564518014305,-0.12423637991345507,0.05576422581449151,0.4827586206896552,58,58,74
2015,5,2015_05_CLE_BAL,BAL,0.13908943337137658,-0.17701479467396647,0.043760597254167685,0.25286901196288397,0.47058823529411764,68,68,82
2015,5,2015_05_CLE_BAL,CLE,0.17701479467396647,-0.13908943337137658,0.2777686282659314,-0.05270394591571362,0.43902439024390244,82,82,68
2015,5,2015_05_DEN_OAK,DEN,-0.24483278157922142,0.2418508139532976,-0.17925824202408797,-0.37962489066477345,0.32727272727272727,55,55,67
2015,5,2015_05_DEN_OAK,LV,-0.2418508139532976,0.24483278157922142,-0.3186977393763095,-0.10416673923706792,0.3283582089552239,67,67,55
2015,5,2015_05_IND_HOU,HOU,0.10710566936575844,-0.19539749351797406,0.3474891811898838,-0.2534695983704296,0.5142857142857142,70,70,56
2015,5,2015_05_IND_HOU,IND,0.19539749351797406,-0.10710566936575844,0.3741046826032725,0.0034527348708016455,0.44642857142857145,56,56,70
2015,5,2015_05_JAX_TB,JAX,0.01891167792188047,-0.1780209388038609,0.22630647244660151,-0.45687638010542075,0.48214285714285715,56,56,60
2015,5,2015_05_JAX_TB,TB,0.1780209388038609,-0.01891167792188047,0.6324393669907745,-0.0850634143569838,0.4,60,60,56
2015,5,2015_05_NE_DAL,DAL,-0.3196525645451002,-0.17374121596762193,-0.5157252010629787,0.03839311953102562,0.4,65,65,53
2015,5,2015_05_NE_DAL,NE,0.17374121596762193,0.3196525645451002,0.34076757866945523,-0.08077514624469546,0.5660377358490566,53,53,65
2015,5,2015_05_NO_PHI,NO,-0.16567220662746768,-0.08489561809569486,-0.24907177320631413,0.03448675316176377,0.4117647058823529,68,68,79
2015,5,2015_05_NO_PHI,PHI,0.08489561809569486,0.16567220662746768,0.04790354607234083,0.13385571342072225,0.5063291139240507,79,79,68
2015,5,2015_05_PIT_SD,LAC,-0.05720862035454727,-0.05047523679821269,0.0691477799074623,-0.38972546314930934,0.4492753623188406,69,69,55
2015,5,2015_05_PIT_SD,PIT,0.05047523679821269,0.05720862035454727,-0.08144974613687074,0.1872863302123733,0.4,55,55,69
2015,5,2015_05_SEA_CIN,CIN,-0.05484246176416401,-0.08337910447327897,0.15021790178737623,-0.37235528274719404,0.45569620253164556,79,79,57
2015,5,2015_05_SEA_CIN,SEA,0.08337910447327897,0.05484246176416401,-0.08057382919444006,0.2309367447742261,0.49122807017543857,57,57,79
2015,5,2015_05_SF_NYG,NYG,0.23674356071199318,-0.24779618232793027,0.40471259741180166,-0.19517681937322853,0.56,75,75,63
2015,5,2015_05_SF_NYG,SF,0.24779618232793027,-0.23674356071199318,0.26980530082907617,0.21647551369168425,0.4603174603174603,63,63,75
2015,5,2015_05_STL_GB,GB,-0.23500899068994774,0.3163576318025389,-0.18677014972453654,-0.2943798718781461,0.3620689655172414,58,58,69
2015,5,2015_05_STL_GB,LA,-0.3163576318025389,0.23500899068994774,-0.647174052370614,-0.013109246281803481,0.34782608695652173,69,69,58
2015,5,2015_05_WAS_ATL,ATL,-0.019777080795886668,0.2151272731078856,-0.19249798689883985,0.22850922172710852,0.5128205128205128,78,78,58
2015,5,2015_05_WAS_ATL,WAS,-0.2151272731078856,0.019777080795886668,-0.2367143359261899,-0.1845456007819545,0.3620689655172414,58,58,78
2015,6,2015_06_ARI_PIT,ARI,-0.030903267013905958,-0.00933203699751597,0.06782830926463919,-0.26474121083151286,0.46875,64,64,53
2015,6,2015_06_ARI_PIT,PIT,0.00933203699751597,0.030903267013905958,0.19219109331472417,-0.12043890619534145,0.41509433962264153,53,53,64
2015,6,2015_06_ATL_NO,ATL,-0.010345893145339298,-0.13069912856508709,0.12094848954513175,-0.3166994527564384,0.4857142857142857,70,70,71
2015,6,2015_06_ATL_NO,NO,0.13069912856508709,0.010345893145339298,0.4275407416909823,-0.25232230772639064,0.4788732394366197,71,71,70
2015,6,2015_06_BAL_SF,BAL,0.025283775104822503,-0.06663265979741899,0.08717214219483807,-0.12099781983521428,0.527027027027027,74,74,56
2015,6,2015_06_BAL_SF,SF,0.06663265979741899,-0.025283775104822503,0.34580143038876593,-0.2795366157358512,0.30357142857142855,56,56,74
2015,6,2015_06_CAR_SEA,CAR,0.08601173814801899,0.058376184716405675,0.04938255982262107,0.129508887409429,0.5142857142857142,70,70,60
2015,6,2015_06_CAR_SEA,SEA,-0.058376184716405675,-0.08601173814801899,0.04054615185434668,-0.18773616330892798,0.35,60,60,70
2015,6,2015_06_CHI_DET,CHI,0.06031567126980056,-0.16595392669920092,0.19266837911369503,-0.12327034283624662,0.43243243243243246,74,74,76
2015,6,2015_06_CHI_DET,DET,0.16595392669920092,-0.06031567126980056,0.24422937399938086,0.05832518666145352,0.47368421052631576,76,76,74
2015,6,2015_06_CIN_BUF,BUF,0.08336607059534414,-0.2736879939206409,-0.0013529020334528976,0.24175371507526902,0.5151515151515151,66,66,59
2015,6,2015_06_CIN_BUF,CIN,0.2736879939206409,-0.08336607059534414,0.4794523121716636,0.01252558998665056,0.559322033898305,59,59,66
2015,6,2015_06_DEN_CLE,CLE,-0.35958520329381843,0.14376580793627497,-0.5278855010518247,-0.1281722938765597,0.3684210526315789,76,76,80
2015,6,2015_06_DEN_CLE,DEN,-0.14376580793627497,0.35958520329381843,-0.23480952562950283,-0.014097482736829217,0.35,80,80,76
2015,6,2015_06_HOU_JAX,HOU,0.21998609623388285,0.05870213669871416,0.4698113084191829,-0.11014007701097787,0.46153846153846156,65,65,77
2015,6,2015_06_HOU_JAX,JAX,-0.05870213669871416,-0.21998609623388285,-0.06301408914597621,-0.047203596839348654,0.4155844155844156,77,77,65
2015,6,2015_06_KC_MIN,KC,-0.10000773567536612,0.09259925648503617,0.15518636860983548,-0.6529282949599696,0.47368421052631576,57,57,65
2015,6,2015_06_KC_MIN,MIN,-0.09259925648503617,0.10000773567536612,0.011573675703895813,-0.20002759280487226,0.3230769230769231,65,65,57
2015,6,2015_06_MIA_TEN,MIA,0.23683471774076303,0.35255563965151815,0.22420418643084686,0.24907054494724434,0.5555555555555556,63,63,64
2015,6,2015_06_MIA_TEN,TEN,-0.35255563965151815,-0.23683471774076303,-0.4904148092544658,-0.0002488728884297113,0.4375,64,64,63
2015,6,2015_06_NE_IND,IND,0.021159853825952882,-0.16764759549731276,0.042069892788894545,-0.0316131016519475,0.44594594594594594,74,74,62
2015,6,2015_06_NE_IND,NE,0.16764759549731276,-0.021159853825952882,0.19398771960370495,0.1229839067951695,0.45161290322580644,62,62,74
2015,6,2015_06_NYG_PHI,NYG,-0.4045597809554238,0.0815658454963968,-0.4696086165566202,-0.28860316097068234,0.390625,64,64,73
2015,6,2015_06_NYG_PHI,PHI,-0.0815658454963968,0.4045597809554238,-0.18314165091274257,0.02871645752706432,0.4657534246575342,73,73,64
2015,6,2015_06_SD_GB,GB,0.2038218047961365,-0.11878395498377793,0.1458072433510672,0.3198509276862751,0.4166666666666667,48,48,89
2015,6,2015_06_SD_GB,LAC,0.11878395498377793,-0.2038218047961365,0.2927886215337092,-0.4446597271779042,0.4943820224719101,89,89,48
2015,6,2015_06_WAS_NYJ,NYJ,0.06221090839714093,0.250476933923045,0.054540853629069935,0.06732427824252159,0.4153846153846154,65,65,62
2015,6,2015_06_WAS_NYJ,WAS,-0.250476933923045,-0.06221090839714093,-0.18828318847550943,-0.4151074365782863,0.3548387096774194,62,62,65
2015,7,2015_07_ATL_TEN,ATL,-0.11402852537900862,0.2904059885208531,-0.13163741917437946,-0.09095480247472959,0.4626865671641791,67,67,52
2015,7,2015_07_ATL_TEN,TEN,-0.2904059885208531,0.11402852537900862,-0.38008858765695347,-0.08862014046462718,0.40384615384615385,52,52,67
2015,7,2015_07_BAL_ARI,ARI,0.17054804004123875,-0.04827483264120599,0.3134316599429743,0.006496476450357241,0.43103448275862066,58,58,59
2015,7,2015_07_BAL_ARI,BAL,0.04827483264120599,-0.17054804004123875,0.14586136949631606,-0.21398898515690234,0.4406779661016949,59,59,58
2015,7,2015_07_BUF_JAX,BUF,-0.17942915622570804,0.06108900482797901,-0.37112567986837375,0.12464119162127889,0.48,75,75,59
2015,7,2015_07_BUF_JAX,JAX,-0.06108900482797901,0.17942915622570804,-0.02209973627806551,-0.10425569500824038,0.4067796610169492,59,59,75
